result,field,total,top_issuer,top_count
pass,e_ext_san_rfc822_name_present,6962522,Let's Encrypt,3264105
pass,e_ext_san_other_name_present,6962512,Let's Encrypt,3264105
pass,e_ext_san_dns_name_too_long,6962443,Let's Encrypt,3264105
pass,e_ext_san_missing,6961170,Let's Encrypt,3264105
pass,n_san_iana_pub_suffix_empty,6960234,Let's Encrypt,3264104
pass,w_eku_critical_improperly,6955309,Let's Encrypt,3264105
pass,w_ext_subject_key_identifier_missing_sub_cert,6954236,Let's Encrypt,3264105
pass,e_sub_cert_eku_missing,6954137,Let's Encrypt,3264105
pass,e_international_dns_name_not_nfc,6952719,Let's Encrypt,3263594
pass,e_ext_key_usage_without_bits,6938503,Let's Encrypt,3264105
pass,e_ext_key_usage_cert_sign_without_ca,6938394,Let's Encrypt,3264105
pass,e_superfluous_ku_encoding,6938267,Let's Encrypt,3264105
pass,e_key_usage_incorrect_length,6938235,Let's Encrypt,3264105
pass,e_incorrect_ku_encoding,6938210,Let's Encrypt,3264105
pass,e_sub_cert_key_usage_crl_sign_bit_set,6937303,Let's Encrypt,3264105
pass,e_sub_cert_key_usage_cert_sign_bit_set,6937176,Let's Encrypt,3264105
pass,e_tls_server_cert_valid_time_longer_than_398_days,6934294,Let's Encrypt,3260351
pass,n_contains_redacted_dnsname,6934144,Let's Encrypt,3264105
pass,e_rfc_dnsname_label_too_long,6933648,Let's Encrypt,3264105
pass,e_rfc_dnsname_empty_label,6933647,Let's Encrypt,3264105
pass,e_dnsname_label_too_long,6932956,Let's Encrypt,3264105
pass,w_extra_subject_common_names,6932954,Let's Encrypt,3264105
pass,e_dnsname_empty_label,6932952,Let's Encrypt,3264105
pass,e_dnsname_contains_bare_iana_suffix,6932948,Let's Encrypt,3264105
pass,e_rfc_dnsname_hyphen_in_sld,6932756,Let's Encrypt,3264104
pass,e_rfc_dnsname_underscore_in_sld,6932756,Let's Encrypt,3264104
pass,w_rfc_dnsname_underscore_in_trd,6932756,Let's Encrypt,3264104
pass,e_empty_sct_list,6932613,Let's Encrypt,3264105
pass,e_dnsname_bad_character_in_label,6932207,Let's Encrypt,3264105
pass,w_ext_key_usage_not_critical,6931919,Let's Encrypt,3264105
pass,e_dnsname_hyphen_in_sld,6931581,Let's Encrypt,3264104
pass,w_dnsname_underscore_in_trd,6931579,Let's Encrypt,3264104
pass,e_dnsname_underscore_in_sld,6931578,Let's Encrypt,3264104
pass,n_dnsname_wildcard_left_of_public_suffix,6930931,Let's Encrypt,3264104
pass,e_key_usage_and_extended_key_usage_inconsistent,6929581,Let's Encrypt,3264105
pass,e_sub_cert_postal_code_must_not_appear,6929498,Let's Encrypt,3264062
pass,e_sub_cert_street_address_should_not_exist,6929498,Let's Encrypt,3264062
pass,e_sub_cert_locality_name_must_not_appear,6929491,Let's Encrypt,3264062
pass,e_sub_cert_province_must_not_appear,6929490,Let's Encrypt,3264062
pass,e_sub_cert_country_name_must_appear,6928789,Let's Encrypt,3264062
pass,e_dnsname_not_valid_tld,6927649,Let's Encrypt,3264105
pass,e_sub_cert_locality_name_must_appear,6927558,Let's Encrypt,3264062
pass,e_sub_cert_province_must_appear,6927558,Let's Encrypt,3264062
pass,e_sub_cert_valid_time_longer_than_39_months,6926810,Let's Encrypt,3264080
pass,e_ext_aia_marked_critical,6926807,Let's Encrypt,3264105
pass,e_sub_cert_aia_missing,6926441,Let's Encrypt,3264105
pass,e_sub_cert_aia_marked_critical,6926440,Let's Encrypt,3264105
pass,w_sub_cert_aia_contains_internal_names,6926182,Let's Encrypt,3264105
pass,w_ext_aia_access_location_missing,6925812,Let's Encrypt,3264105
pass,e_ext_cert_policy_duplicate,6925442,Let's Encrypt,3264105
pass,w_sub_cert_aia_does_not_contain_issuing_ca_url,6925356,Let's Encrypt,3264105
pass,w_ext_cert_policy_contains_noticeref,6925256,Let's Encrypt,3264105
pass,e_sub_cert_cert_policy_empty,6925206,Let's Encrypt,3264105
pass,e_sub_cert_certificate_policies_missing,6925206,Let's Encrypt,3264105
pass,w_sub_cert_certificate_policies_marked_critical,6925206,Let's Encrypt,3264105
pass,e_sub_cert_valid_time_longer_than_825_days,6923095,Let's Encrypt,3263681
pass,e_underscore_not_permissible_in_dnsname,6921121,Let's Encrypt,3262821
pass,w_ct_sct_policy_count_unsatisfied,6916566,Let's Encrypt,3263290
pass,e_sub_cert_not_is_ca,6909949,Let's Encrypt,3264105
pass,e_subject_common_name_not_exactly_from_san,6908366,Let's Encrypt,3258085
pass,e_organizational_unit_name_prohibited,6899467,Let's Encrypt,3254949
pass,e_dnsname_contains_prohibited_reserved_label,6896242,Let's Encrypt,3257774
pass,e_duplicate_subject_attribs,6875353,Let's Encrypt,3247547
pass,e_subject_rdns_correct_encoding,6875331,Let's Encrypt,3247547
pass,w_tls_server_cert_valid_time_longer_than_397_days,6861192,Let's Encrypt,3260351
pass,e_invalid_subject_rdn_order,6859332,Let's Encrypt,3247547
pass,e_eku_critical,6859170,Let's Encrypt,3247547
pass,e_sub_cert_eku_check,6858494,Let's Encrypt,3247547
pass,e_aia_unique_access_locations,6858488,Let's Encrypt,3247547
pass,e_aia_must_contain_permitted_access_method,6858487,Let's Encrypt,3247547
pass,e_aia_ca_issuers_must_have_http_only,6858146,Let's Encrypt,3247547
pass,e_aia_ocsp_must_have_http_only,6858029,Let's Encrypt,3247547
pass,e_invalid_cps_uri,6857831,Let's Encrypt,3247547
pass,e_policy_qualifiers_other_than_cps_not_permitted,6857824,Let's Encrypt,3247547
pass,e_sub_cert_basic_constraints_not_critical,6834710,Let's Encrypt,3247547
pass,e_cab_dv_conflicts_with_locality,6220200,Let's Encrypt,3264105
pass,e_cab_dv_conflicts_with_org,6220200,Let's Encrypt,3264105
pass,e_cab_dv_conflicts_with_postal,6220200,Let's Encrypt,3264105
pass,e_cab_dv_conflicts_with_province,6220200,Let's Encrypt,3264105
pass,e_cab_dv_conflicts_with_street,6220200,Let's Encrypt,3264105
pass,e_cab_dv_subject_invalid_values,6161648,Let's Encrypt,3247547
pass,e_tbs_signature_rsa_encryption_parameter_not_null,4918862,Let's Encrypt,2702680
pass,e_rsa_exp_negative,4699347,Let's Encrypt,2700062
pass,e_rsa_fermat_factorization,4699347,Let's Encrypt,2700062
pass,e_rsa_no_public_key,4699347,Let's Encrypt,2700062
pass,e_spki_rsa_encryption_parameter_not_null,4698161,Let's Encrypt,2700062
pass,e_rsa_public_exponent_not_odd,4694382,Let's Encrypt,2700062
pass,e_rsa_public_exponent_too_small,4694382,Let's Encrypt,2700062
pass,w_rsa_mod_factors_smaller_than_752,4694382,Let's Encrypt,2700062
pass,w_rsa_mod_not_odd,4694382,Let's Encrypt,2700062
pass,w_rsa_public_exponent_not_in_range,4694376,Let's Encrypt,2700062
pass,e_rsa_mod_less_than_2048_bits,4692005,Let's Encrypt,2700062
pass,e_mp_exponent_cannot_be_one,4680439,Let's Encrypt,2699958
pass,e_mp_modulus_must_be_divisible_by_8,4680349,Let's Encrypt,2699958
pass,e_mp_modulus_must_be_2048_bits_or_more,4679111,Let's Encrypt,2699958
pass,e_rsa_allowed_ku_ee,4585250,Let's Encrypt,2700062
pass,e_distribution_point_incomplete,3195992,Google Trust Services,1554693
pass,w_ext_crl_distribution_marked_critical,3195992,Google Trust Services,1554693
pass,w_distribution_point_missing_ldap_or_uri,3195773,Google Trust Services,1554693
pass,e_sub_cert_crl_distribution_points_marked_critical,3195351,Google Trust Services,1554693
pass,e_sub_cert_crl_distribution_points_does_not_contain_url,3195202,Google Trust Services,1554693
pass,e_crlissuer_must_not_be_present_in_cdp,3164380,Google Trust Services,1554608
pass,e_crl_distrib_points_not_http,3164234,Google Trust Services,1554608
pass,e_ec_improper_curves,2345619,Google Trust Services,1448630
pass,e_mp_ecdsa_pub_key_encoding_correct,2345371,Google Trust Services,1448630
pass,n_ecdsa_ee_invalid_ku,2345287,Google Trust Services,1448630
pass,e_ecdsa_allowed_ku,2344803,Google Trust Services,1448630
pass,e_mp_ecdsa_signature_encoding_correct,2124720,Google Trust Services,1395247
pass,e_subject_organization_name_max_length,784040,DigiCert Inc,378757
pass,e_subject_dn_country_not_printable_string,781482,DigiCert Inc,378758
pass,e_subject_state_name_max_length,735711,DigiCert Inc,352882
pass,e_cab_ov_requires_org,684645,DigiCert Inc,370096
pass,e_cert_policy_ov_requires_country,684645,DigiCert Inc,370096
pass,e_cert_policy_ov_requires_province_or_locality,684643,DigiCert Inc,370096
pass,e_subject_locality_name_max_length,637127,DigiCert Inc,375613
pass,e_sub_cert_eku_server_auth_client_auth_missing,85709,Sectigo Limited,18101
pass,w_sub_cert_eku_extra_values,70510,Sectigo Limited,18101
pass,e_sub_cert_aia_does_not_contain_ocsp_url,67791,Sectigo Limited,18101
pass,e_subject_organizational_unit_name_max_length,61925,testexample,15579
pass,e_ca_subject_field_empty,50052,testexample,15579
pass,e_ext_subject_key_identifier_missing_ca,49435,testexample,15579
pass,e_subject_common_name_not_from_san,48730,,14277
pass,w_root_ca_contains_cert_policy,48706,testexample,15579
pass,w_root_ca_basic_constraints_path_len_constraint_field_present,48687,testexample,15579
pass,e_root_ca_extended_key_usage_present,48265,testexample,15579
pass,e_ca_organization_name_missing,45164,testexample,15579
pass,e_ca_country_name_missing,43853,testexample,15579
pass,e_ca_country_name_invalid,42398,testexample,15579
pass,e_ca_common_name_missing,40431,testexample,15579
pass,e_subject_email_max_length,39345,New Dream Network LLC dba Dreamhost,11141
pass,e_basic_constraints_not_critical,34961,testexample,15579
pass,e_subject_dn_serial_number_max_length,22637,DigiCert Inc,8585
pass,e_subject_dn_serial_number_not_printable_string,22636,DigiCert Inc,8585
pass,e_ev_country_name_missing,19275,DigiCert Inc,8585
pass,e_ev_organization_name_missing,19275,DigiCert Inc,8585
pass,e_ev_san_ip_address_present,19275,DigiCert Inc,8585
pass,e_ev_serial_number_missing,19275,DigiCert Inc,8585
pass,e_ev_business_category_missing,19274,DigiCert Inc,8585
pass,e_ev_invalid_business_category,19267,DigiCert Inc,8578
pass,e_ev_not_wildcard,19249,DigiCert Inc,8585
pass,e_subject_contains_organizational_unit_name_and_no_organization_name,18964,New Dream Network LLC dba Dreamhost,11141
pass,e_ext_ian_dns_not_ia5_string,12549,Unizeto Technologies S.A.,11417
pass,e_ext_ian_empty_name,12549,Unizeto Technologies S.A.,11417
pass,e_ext_ian_rfc822_format_invalid,12549,Unizeto Technologies S.A.,11417
pass,e_ext_ian_space_dns_name,12549,Unizeto Technologies S.A.,11417
pass,e_ian_bare_wildcard,12549,Unizeto Technologies S.A.,11417
pass,e_ian_dns_name_includes_null_char,12549,Unizeto Technologies S.A.,11417
pass,e_ian_dns_name_starts_with_period,12549,Unizeto Technologies S.A.,11417
pass,e_ian_wildcard_not_first,12549,Unizeto Technologies S.A.,11417
pass,w_ext_ian_critical,12549,Unizeto Technologies S.A.,11417
pass,e_ext_ian_uri_format_invalid,12548,Unizeto Technologies S.A.,11417
pass,e_ext_ian_uri_host_not_fqdn_or_ip,12548,Unizeto Technologies S.A.,11417
pass,e_ext_ian_uri_not_ia5,12548,Unizeto Technologies S.A.,11417
pass,e_ext_ian_uri_relative,12548,Unizeto Technologies S.A.,11417
pass,w_ian_iana_pub_suffix_empty,12546,Unizeto Technologies S.A.,11417
pass,e_ext_ian_no_entries,12539,Unizeto Technologies S.A.,11417
pass,e_no_underscores_before_1_6_2,11542,COMODO CA Limited,2108
pass,e_generalized_time_does_not_include_seconds,9472,ispgateway,3001
pass,e_generalized_time_includes_fraction_seconds,9472,ispgateway,3001
pass,e_generalized_time_not_in_zulu,9472,ispgateway,3001
pass,n_subject_common_name_included,3373,My Company Ltd,2100
pass,e_subj_orgunit_in_ca_cert,2857,ispgateway,1315
pass,w_ext_subject_key_identifier_not_recommended_subscriber,2707,SSL Corporation,837
pass,e_subject_street_address_max_length,2646,GlobalSign nv-sa,997
pass,e_subject_postal_code_max_length,1933,SwissSign AG,402
pass,w_ext_cert_policy_explicit_text_includes_control,1791,Let's Encrypt,849
pass,w_ext_cert_policy_explicit_text_not_nfc,1791,Let's Encrypt,849
pass,e_ext_cert_policy_explicit_text_too_long,1789,Let's Encrypt,849
pass,e_ext_cert_policy_explicit_text_ia5_string,1783,Let's Encrypt,849
pass,e_old_sub_cert_rsa_mod_less_than_1024_bits,1729,Parallels,514
pass,w_ext_cert_policy_explicit_text_not_utf8,1578,Let's Encrypt,849
pass,e_underscore_permissible_in_dnsname_if_valid_when_replaced,1387,Let's Encrypt,367
pass,e_underscore_present_with_too_long_validity,1387,Let's Encrypt,367
pass,e_qcstatem_etsi_present_qcs_critical,869,FNMT-RCM,680
pass,e_qcstatem_etsi_type_as_statem,869,FNMT-RCM,680
pass,e_qcstatem_qctype_valid,869,FNMT-RCM,680
pass,w_qcstatem_qctype_web,869,FNMT-RCM,680
pass,e_qcstatem_qcpds_valid,826,FNMT-RCM,680
pass,w_qcstatem_qcpds_lang_case,826,FNMT-RCM,680
pass,e_qcstatem_qcretentionperiod_valid,801,FNMT-RCM,680
pass,w_subject_common_name_included,755,Sectigo Limited,460
pass,e_ca_key_usage_missing,720,WatchGuard,284
pass,e_ca_is_ca,715,WatchGuard,284
pass,e_ca_key_cert_sign_not_set,715,WatchGuard,284
pass,e_root_ca_key_usage_present,714,WatchGuard,284
pass,n_ca_digital_signature_not_set,709,WatchGuard,284
pass,e_rsa_allowed_ku_ca,576,WatchGuard,284
pass,e_cabf_org_identifier_psd_vat_has_state,436,ACCV,387
pass,e_ca_crl_sign_not_set,373,WatchGuard,284
pass,w_sub_cert_sha1_expiration_too_long,277,Parallels,177
pass,e_qcstatem_mandatory_etsi_statems,261,FNMT-RCM,72
pass,e_qcstatem_qccompliance_valid,261,FNMT-RCM,72
pass,e_ca_key_usage_not_critical,165,DirectAdmin Self-Signed,139
pass,e_root_ca_key_usage_must_be_critical,161,DirectAdmin Self-Signed,139
pass,e_ev_valid_time_too_long,96,COMODO CA Limited,16
pass,e_ev_organization_id_missing,84,Firmaprofesional S.A.,36
pass,e_ev_orgid_inconsistent_subj_and_ext,84,Firmaprofesional S.A.,36
pass,e_old_root_ca_rsa_mod_less_than_2048_bits,47,"SWsoft, Inc.",11
pass,e_old_sub_ca_rsa_mod_less_than_1024_bits,41,LiquidNet Ltd.,28
pass,e_rsa_allowed_ku_no_encipherment_ca,27,,11
pass,e_ext_subject_directory_attr_critical,22,行政院,21
pass,e_cab_iv_requires_personal_name,15,DigiCert Inc,8
pass,e_cert_policy_iv_requires_country,15,DigiCert Inc,8
pass,e_cert_policy_iv_requires_province_or_locality,15,DigiCert Inc,8
pass,e_ext_freshest_crl_marked_critical,7,,7
pass,e_qcstatem_qclimitvalue_valid,4,NETLOCK Ltd.,4
pass,e_ext_cert_policy_disallowed_any_policy_qualifier,4,Stormshield,3
pass,e_subject_surname_max_length,3,"Cisco-Linksys, LLC",2
pass,w_subject_surname_recommended_max_length,3,"Cisco-Linksys, LLC",2
pass,n_mp_allowed_eku,3,IT,1
pass,n_sub_ca_eku_missing,3,IT,1
pass,n_sub_ca_eku_not_technically_constrained,3,IT,1
pass,w_sub_ca_eku_critical,3,IT,1
pass,e_onion_subject_validity_time_too_large,2,Hellenic Academic and Research Institutions CA,1
pass,e_san_dns_name_onion_invalid,2,Hellenic Academic and Research Institutions CA,1
pass,e_ca_invalid_eku,2,IT,1
pass,e_sub_cert_given_name_surname_contains_correct_policy,1,StartCom Ltd.,1
pass,e_subject_given_name_max_length,1,StartCom Ltd.,1
pass,w_subject_given_name_recommended_max_length,1,StartCom Ltd.,1
pass,e_ext_name_constraints_not_critical,1,,1
pass,e_ext_name_constraints_not_in_ca,1,,1
pass,e_ext_nc_intersects_reserved_ip,1,,1
pass,e_name_constraint_empty,1,,1
pass,e_name_constraint_maximum_not_absent,1,,1
pass,e_name_constraint_minimum_non_zero,1,,1
pass,e_name_constraint_not_fqdn,1,,1
pass,w_name_constraint_on_edi_party_name,1,,1
pass,w_name_constraint_on_registered_id,1,,1
pass,w_name_constraint_on_x400,1,,1
NE,e_underscore_permissible_in_dnsname_if_valid_when_replaced,6932679,Let's Encrypt,3263738
NE,e_underscore_present_with_too_long_validity,6930204,Let's Encrypt,3263738
NE,e_no_underscores_before_1_6_2,6922523,Let's Encrypt,3263188
NE,e_subject_common_name_not_from_san,6922473,Let's Encrypt,3258085
NE,e_sub_cert_aia_does_not_contain_ocsp_url,6874718,Let's Encrypt,3247547
NE,n_subject_common_name_included,6874718,Let's Encrypt,3247547
NE,e_sub_cert_eku_server_auth_client_auth_missing,6869539,Let's Encrypt,3247547
NE,w_sub_cert_eku_extra_values,6859804,Let's Encrypt,3247547
NE,e_duplicate_subject_attribs,169515,,28104
NE,e_subject_rdns_correct_encoding,169515,,28104
NE,e_organizational_unit_name_prohibited,92004,,21201
NE,e_algorithm_identifier_improper_encoding,79026,testexample,15579
NE,e_br_prohibit_dsa_usage,79026,testexample,15579
NE,e_invalid_subject_rdn_order,74683,Sectigo Limited,18101
NE,w_ext_subject_key_identifier_not_recommended_subscriber,74683,Sectigo Limited,18101
NE,w_subject_common_name_included,74683,Sectigo Limited,18101
NE,e_eku_critical,71247,Sectigo Limited,18101
NE,e_sub_cert_eku_check,71247,Sectigo Limited,18101
NE,e_sub_cert_basic_constraints_not_critical,69678,Sectigo Limited,18101
NE,e_subject_common_name_not_exactly_from_san,69539,,17107
NE,e_aia_must_contain_permitted_access_method,68318,Sectigo Limited,18101
NE,e_aia_unique_access_locations,68318,Sectigo Limited,18101
NE,e_aia_ocsp_must_have_http_only,68017,Sectigo Limited,18101
NE,e_invalid_cps_uri,67633,Sectigo Limited,18101
NE,e_policy_qualifiers_other_than_cps_not_permitted,67633,Sectigo Limited,18101
NE,e_aia_ca_issuers_must_have_http_only,67572,Sectigo Limited,18101
NE,e_cab_dv_subject_invalid_values,58552,Sectigo Limited,17543
NE,e_tls_server_cert_valid_time_longer_than_398_days,50657,,10715
NE,w_tls_server_cert_valid_time_longer_than_397_days,50657,,10715
NE,e_mp_rsassa-pss_in_spki,50544,,9999
NE,e_subj_orgunit_in_ca_cert,46750,testexample,15579
NE,e_subject_contains_organizational_unit_name_and_no_organization_name,42915,testexample,15579
NE,e_dnsname_contains_prohibited_reserved_label,37824,Sectigo Limited,9851
NE,e_crl_distrib_points_not_http,31550,DigiCert Inc,5510
NE,e_crlissuer_must_not_be_present_in_cdp,31550,DigiCert Inc,5510
NE,e_prohibit_dsa_usage,19458,,2299
NE,e_mp_exponent_cannot_be_one,18908,,2210
NE,e_mp_modulus_must_be_2048_bits_or_more,18908,,2210
NE,e_mp_modulus_must_be_divisible_by_8,18908,,2210
NE,e_underscore_not_permissible_in_dnsname,12930,COMODO CA Limited,2179
NE,e_sub_cert_or_sub_ca_using_sha1,11509,,1616
NE,w_ct_sct_policy_count_unsatisfied,11018,COMODO CA Limited,1978
NE,e_international_dns_name_not_nfc,10462,,2397
NE,e_invalid_certificate_version,9360,,1253
NE,e_sub_cert_valid_time_longer_than_825_days,8111,COMODO CA Limited,1474
NE,e_ca_common_name_missing,5225,SomeOrganization,1306
NE,e_rsa_public_exponent_not_odd,4898,SomeOrganization,791
NE,e_rsa_public_exponent_too_small,4898,SomeOrganization,791
NE,w_rsa_mod_factors_smaller_than_752,4898,SomeOrganization,791
NE,w_rsa_mod_not_odd,4898,SomeOrganization,791
NE,w_rsa_public_exponent_not_in_range,4898,SomeOrganization,791
NE,e_sub_cert_country_name_must_appear,4578,COMODO CA Limited,699
NE,e_sub_cert_locality_name_must_appear,4578,COMODO CA Limited,699
NE,e_sub_cert_locality_name_must_not_appear,4578,COMODO CA Limited,699
NE,e_sub_cert_postal_code_must_not_appear,4578,COMODO CA Limited,699
NE,e_sub_cert_province_must_appear,4578,COMODO CA Limited,699
NE,e_sub_cert_province_must_not_appear,4578,COMODO CA Limited,699
NE,e_sub_cert_street_address_should_not_exist,4578,COMODO CA Limited,699
NE,w_sub_cert_sha1_expiration_too_long,4392,Parallels,915
NE,e_sub_cert_valid_time_longer_than_39_months,4335,COMODO CA Limited,638
NE,e_dnsname_left_label_wildcard_correct,3972,SomeOrganization,651
NE,e_dnsname_wildcard_only_in_left_label,3972,SomeOrganization,651
NE,e_public_key_type_not_allowed,3972,SomeOrganization,651
NE,e_subject_contains_noninformational_value,3972,SomeOrganization,651
NE,e_subject_country_not_iso,3972,SomeOrganization,651
NE,e_ext_san_missing,2648,Parallels,402
NE,e_sub_cert_aia_missing,2648,Parallels,402
NE,e_sub_cert_cert_policy_empty,2648,Parallels,402
NE,e_sub_cert_certificate_policies_missing,2648,Parallels,402
NE,e_sub_cert_eku_missing,2648,Parallels,402
NE,e_mp_authority_key_identifier_correct,2603,SomeOrganization,857
NE,e_empty_sct_list,1531,Thawte Consulting cc,160
NE,e_ca_country_name_invalid,1324,SomeOrganization,650
NE,e_ca_country_name_missing,1324,SomeOrganization,650
NE,e_ca_organization_name_missing,1324,SomeOrganization,650
NE,e_root_ca_extended_key_usage_present,1241,SomeOrganization,650
NE,w_root_ca_basic_constraints_path_len_constraint_field_present,1241,SomeOrganization,650
NE,w_root_ca_contains_cert_policy,1241,SomeOrganization,650
NE,e_cert_contains_unique_identifier,1191,SomeOrganization,182
NE,e_cert_ext_invalid_der,1191,SomeOrganization,182
NE,e_cert_sig_alg_not_match_tbs_sig_alg,1191,SomeOrganization,182
NE,e_cert_unique_identifier_version_not_2_or_3,1191,SomeOrganization,182
NE,e_ext_san_contains_reserved_ip,1187,,333
NE,e_subject_contains_reserved_ip,1187,,333
NE,e_spki_rsa_encryption_parameter_not_null,1186,SomeOrganization,182
NE,e_tbs_signature_rsa_encryption_parameter_not_null,1147,SomeOrganization,182
NE,w_extra_subject_common_names,1112,Thawte Consulting cc,160
NE,w_sub_cert_aia_does_not_contain_issuing_ca_url,1112,Thawte Consulting cc,160
NE,e_dnsname_bad_character_in_label,1110,Thawte Consulting cc,160
NE,e_dnsname_contains_bare_iana_suffix,1110,Thawte Consulting cc,160
NE,e_dnsname_empty_label,1110,Thawte Consulting cc,160
NE,e_dnsname_label_too_long,1110,Thawte Consulting cc,160
NE,e_dnsname_not_valid_tld,1110,Thawte Consulting cc,160
NE,n_dnsname_wildcard_left_of_public_suffix,1110,Thawte Consulting cc,160
NE,e_ecdsa_allowed_ku,652,COMODO CA Limited,421
NE,e_sub_cert_crl_distribution_points_does_not_contain_url,586,Thawte Consulting cc,155
NE,e_sub_cert_crl_distribution_points_marked_critical,586,Thawte Consulting cc,155
NE,e_ext_san_directory_name_present,560,"Snake Oil, Ltd",151
NE,e_ext_san_edi_party_name_present,560,"Snake Oil, Ltd",151
NE,e_ext_san_other_name_present,560,"Snake Oil, Ltd",151
NE,e_ext_san_registered_id_present,560,"Snake Oil, Ltd",151
NE,e_ext_san_rfc822_name_present,560,"Snake Oil, Ltd",151
NE,e_ext_san_uniform_resource_identifier_present,560,"Snake Oil, Ltd",151
NE,e_sub_cert_key_usage_cert_sign_bit_set,496,"GeoTrust, Inc.",66
NE,e_sub_cert_key_usage_crl_sign_bit_set,496,"GeoTrust, Inc.",66
NE,e_rfc_dnsname_empty_label,486,Thawte Consulting cc,153
NE,e_rfc_dnsname_hyphen_in_sld,486,Thawte Consulting cc,153
NE,e_rfc_dnsname_label_too_long,486,Thawte Consulting cc,153
NE,e_rfc_dnsname_underscore_in_sld,486,Thawte Consulting cc,153
NE,w_rfc_dnsname_underscore_in_trd,486,Thawte Consulting cc,153
NE,e_dnsname_hyphen_in_sld,485,Thawte Consulting cc,153
NE,e_dnsname_underscore_in_sld,485,Thawte Consulting cc,153
NE,w_dnsname_underscore_in_trd,485,Thawte Consulting cc,153
NE,e_sub_cert_not_is_ca,384,"GeoTrust, Inc.",66
NE,e_sub_cert_aia_marked_critical,366,"GeoTrust, Inc.",66
NE,w_sub_cert_aia_contains_internal_names,366,"GeoTrust, Inc.",66
NE,w_sub_cert_certificate_policies_marked_critical,261,"GoDaddy.com, Inc.",50
NE,e_serial_number_longer_than_20_octets,244,"Snake Oil, Ltd",112
NE,e_serial_number_not_positive,244,"Snake Oil, Ltd",112
NE,e_mp_ecdsa_pub_key_encoding_correct,226,Let's Encrypt,140
NE,e_ext_san_uri_format_invalid,193,"Snake Oil, Ltd",139
NE,e_ext_san_uri_host_not_fqdn_or_ip,193,"Snake Oil, Ltd",139
NE,e_ext_san_uri_not_ia5,193,"Snake Oil, Ltd",139
NE,e_ext_san_uri_relative,193,"Snake Oil, Ltd",139
NE,w_ext_san_critical_with_subject_dn,192,"Snake Oil, Ltd",139
NE,w_distribution_point_missing_ldap_or_uri,188,Thawte Consulting cc,148
NE,e_international_dns_name_not_unicode,123,"Snake Oil, Ltd",107
NE,e_invalid_ca_certificate_policies,113,LiquidNet Ltd.,66
NE,w_sub_ca_aia_missing,103,LiquidNet Ltd.,66
NE,n_mp_allowed_eku,102,LiquidNet Ltd.,66
NE,e_sub_ca_aia_missing,97,LiquidNet Ltd.,66
NE,e_path_len_constraint_improperly_included,92,Plesk Inc.,76
NE,e_ca_key_usage_missing,83,Plesk Inc.,76
NE,e_sub_ca_certificate_policies_missing,83,LiquidNet Ltd.,66
NE,e_sub_ca_crl_distribution_points_missing,83,LiquidNet Ltd.,66
NE,n_sub_ca_eku_missing,83,LiquidNet Ltd.,66
NE,w_sub_ca_aia_does_not_contain_issuing_ca_url,83,LiquidNet Ltd.,66
NE,e_mp_ecdsa_signature_encoding_correct,76,"CloudFlare, Inc.",29
NE,e_ext_cert_policy_explicit_text_ia5_string,52,StartCom Ltd.,31
NE,e_ext_cert_policy_explicit_text_too_long,52,StartCom Ltd.,31
NE,w_ext_cert_policy_explicit_text_includes_control,52,StartCom Ltd.,31
NE,w_ext_cert_policy_explicit_text_not_nfc,52,StartCom Ltd.,31
NE,w_ext_cert_policy_explicit_text_not_utf8,52,StartCom Ltd.,31
NE,e_ext_key_usage_without_bits,46,The USERTRUST Network,7
NE,e_key_usage_incorrect_length,46,The USERTRUST Network,7
NE,e_ext_san_dns_name_too_long,44,UserGate,19
NE,e_key_usage_and_extended_key_usage_inconsistent,39,The USERTRUST Network,7
NE,e_cert_extensions_version_not_3,37,HTTPS Management Certificate for SonicWALL (self-signed),18
NE,e_ext_authority_key_identifier_no_key_identifier,37,HTTPS Management Certificate for SonicWALL (self-signed),18
NE,e_issuer_field_empty,37,HTTPS Management Certificate for SonicWALL (self-signed),18
NE,e_subject_empty_without_san,37,HTTPS Management Certificate for SonicWALL (self-signed),18
NE,e_subject_not_dn,37,HTTPS Management Certificate for SonicWALL (self-signed),18
NE,e_subject_printable_string_badalpha,37,HTTPS Management Certificate for SonicWALL (self-signed),18
NE,e_utc_time_does_not_include_seconds,37,HTTPS Management Certificate for SonicWALL (self-signed),18
NE,e_utc_time_not_in_zulu,37,HTTPS Management Certificate for SonicWALL (self-signed),18
NE,e_wrong_time_format_pre2050,37,HTTPS Management Certificate for SonicWALL (self-signed),18
NE,e_ext_duplicate_extension,34,HTTPS Management Certificate for SonicWALL (self-signed),18
NE,e_subject_common_name_max_length,32,HTTPS Management Certificate for SonicWALL (self-signed),18
NE,w_ext_subject_key_identifier_missing_sub_cert,31,HTTPS Management Certificate for SonicWALL (self-signed),18
NE,e_subject_organization_name_max_length,28,HTTPS Management Certificate for SonicWALL (self-signed),18
NE,e_ev_not_wildcard,26,"thawte, Inc.",7
NE,e_ext_cert_policy_duplicate,25,The USERTRUST Network,7
NE,w_ext_cert_policy_contains_noticeref,25,The USERTRUST Network,7
NE,e_subject_organizational_unit_name_max_length,24,HTTPS Management Certificate for SonicWALL (self-signed),18
NE,e_subject_locality_name_max_length,22,HTTPS Management Certificate for SonicWALL (self-signed),18
NE,e_subject_state_name_max_length,22,HTTPS Management Certificate for SonicWALL (self-signed),18
